,compound,score
13105,Cc1ccccc1NC(=O)C(C)OC(=O)C1CC(=O)N(Cc2ccco2)C1,0
13106,COc1c(C#N)ccnc1N(C)[C@@H]1CC[C@@H](C)N(C(=O)c2ccsc2-n2nccn2)C1,1
13107,Cc1cc(N2C[C@@H]3CCN(C(=O)c4cc(F)ccc4-n4nccn4)C[C@@H]32)ncn1,1
13108,O=C(O)Cn1c(SCCOc2ccccc2)nc2ccccc21,1
13109,Cc1ccc(S(=O)(=O)n2cnc3cc([N+](=O)[O-])ccc32)c(C)c1C,0
13110,CC(C)Oc1ccc(N2CC(C(=O)Nc3ccccn3)CC2=O)cc1,0
13111,COc1ccc(C(=O)Oc2cccc(Nc3ncnc4ccccc34)c2)cc1OC,1
13112,COc1cc(NC(=O)CSc2nc(C3CC3)nc3ccccc23)cc(OC)c1,1
13113,CCOc1ccccc1C(=O)N1C[C@H](Oc2cc(OC)ccn2)CC[C@H]1C,1
13114,CCOc1cc(NC(=O)C2CC2)c(OCC)cc1NC(=O)c1ccccc1OCC,0
13115,N#Cc1c(O)nc(SCc2ccc(Cl)cc2)nc1-c1ccccc1,0
13116,COC(=O)C1CCN(c2cc(=O)n(-c3ccc(OC)cc3)c(=O)[nH]2)CC1,0
13117,COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2CC(=O)N(C)Cc2ccccc2)cc1OC,1
13118,CCn1c(SCC(=O)Nc2ccc3c(c2)c2ccccc2n3CC)nnc1-c1cnccn1,1
13119,O=C(O)c1ccc(F)c(S(=O)(=O)Nc2ccccc2Cl)c1,0
13120,COc1ccc(-c2cc(C(F)(F)F)n3ncc(C(=O)O)c3n2)cc1OC,1
13121,O=C(c1ccc(CSc2nc3cc[nH]cc-3n2)cc1)N1CCN(c2cccc(Cl)c2)CC1,1
13122,COc1ccc(C(C(=O)NC2CCCC2)N(CCC(C)C)C(=O)CCC(=O)Nc2cc(C)on2)cc1,0
13123,Cc1cccnc1NC(=S)NC(=O)c1oc2ccccc2c1C,0
13124,Cc1cccc(NC(=S)N2CCC(C(N)=O)(N3CCCCC3)CC2)c1C,0
13125,CCOC(=O)c1cnn(Cc2ccccc2Cl)c1N,0
13126,c1ccc(OCCOc2ncnc3ccccc23)cc1,0
13127,Cc1ccc(S(=O)(=O)N2[C@H](c3ccc(C(C)C)cc3)CC=C(C(=O)O)[C@@H]2c2cccc(Cl)c2)cc1,1
13128,Cc1cc(C)cc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccc(Br)cc2Cl)c1,1
13129,CCSc1c(-c2ccccc2)nc2c(C)cccc2c1C(=O)O,0
13130,CN(C)N1C(N)=C(C#N)C(c2cccnc2)C2=C1CC(C)(C)CC2=O,0
13131,N=c1c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc2n1Cc1ccc(F)cc1,1
13132,CCCCCCC(C)OC(=O)c1ccccc1C(=O)O,0
13133,O=C(NCC1COc2ccccc2O1)Nc1ccccc1F,0
13134,Nn1c(-c2cccs2)nc2sc3c(c2c1=O)CCCC3,1
13135,CSc1ncccc1C(=O)OCC(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,0
13136,Cc1nc(C(=O)N2CCC[C@@H](C)[C@H]2CNc2ccc(C(F)(F)F)cn2)c(-c2cccc(F)c2)s1,1
13137,O=C(COc1ncnc2cc([N+](=O)[O-])ccc12)NCc1ccc2c(c1)OCO2,1
13138,NC(=O)c1c(-c2ccc(Cl)cc2Cl)csc1NC(=O)Cc1ccccc1,1
13139,Cc1cc(C(=O)N2CCc3ccccc32)c2cc(F)ccc2n1,0
13140,Nc1nc(SCC(=O)Nc2ccccc2)nc2nc3c(cc12)CCCC3,0
13141,O=C(NC(Nc1nc2ccc([N+](=O)[O-])cc2s1)(C(F)(F)F)C(F)(F)F)c1ccccc1Cl,1
13142,NC(=O)c1ccc(-c2noc(-c3cccc(Cl)c3)n2)cc1,0
13143,Cc1cc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)no1,0
13144,CCN(CC)CCOc1ncnc2c1oc1ccccc12,0
13145,COc1cccc2c1cc1c(=O)n(CC(=O)NCc3ccccn3)nc(C)n12,0
13146,COc1ccccc1-c1nnc(NC(=O)c2ccccc2F)o1,0
13147,CCOc1ccccc1-c1noc([C@@H]2CCCN2C(=O)c2ccc(C)cc2-n2nccn2)n1,1
13148,Cc1cccc(-c2nnc([C@@H]3CCCN3C(=O)c3cc(C)ccc3-n3nccn3)o2)c1,1
13149,CCN(CC)C1=NS(=O)(=O)c2cc([N+](=O)[O-])ccc21,1
13150,Cn1c(N)c(C(=O)NN=Cc2ccccc2)sc1=S,1
13151,COc1cc2c(cc1OC)CN(c1ccc([N+](=O)[O-])c(C(F)(F)F)c1)CC2,1
13152,COc1ccc(OC)c(N(CC(=O)NC2CC3CCC2C3)S(=O)(=O)c2ccccc2)c1,1
13153,O=C(CCN1C(=O)c2ccccc2C1=O)N1CCN(c2ccccc2)CC1,0
13154,CCOc1cc(C2C3=C(O)CC(C)(C)CC3=Nc3[nH]nc(C)c32)ccc1O,0
13155,O=[N+]([O-])c1c(N2CCN(CCO)CC2)nc2ccccn12,1
13156,Cc1cc(Br)ccc1NC(=O)CN(C)C(=O)c1ccc(-n2cncn2)c([N+](=O)[O-])c1,0
13157,COc1ccc(CCNC(=O)C(=O)NCC2OCCN2S(=O)(=O)c2ccc(F)cc2)cc1OC,0
13158,C[C@@H]1CCCN(C(=O)c2cc(Cl)ccc2-c2ncccn2)[C@@H]1CNc1ncc(C(F)(F)F)cn1,1
13159,Cc1occc1-c1nnc(SCC(=O)NCCc2ccccc2)n1Cc1ccco1,1
13160,CCc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3c(C)nc(O)nc3O)C2)cc1,0
13161,CCCc1nnc(-c2cc(OC)c(OC)c(OC)c2)o1,0
13162,CCCCn1c(=O)n(C)c(=O)c2c3c(sc21)COC(C)(C)C3,0
13163,COc1ccc(C)cc1NC(=O)c1ccccc1NS(=O)(=O)c1ccc(Cl)s1,1
13164,C=C1C[C@@H](C2=NC3C=CC=C(C)C3=N2)N(C(=O)c2nc(C)sc2-c2cc(C)cc(C)c2)C1,1
13165,O=C(COC(=O)c1ccccc1C(=O)OCC(=O)NCCc1c[nH]c2ccccc12)NCCc1c[nH]c2ccccc12,1
13166,CCOc1nc2cccc(C(=O)N(CC)CCN(C)c3cc(C#N)ccn3)c2[nH]1,1
13167,COc1cc(C)ccc1C(=O)N1CC2CN(c3nc(C)cc(C)n3)CC2C1,1
13168,COc1cccc(OC)c1C1CCCCC(=O)N1Cc1cnc(OC(F)F)c(Cl)c1,1
13169,Cc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cn(C)nc2-c2nccs2)C1,1
13170,COC(=O)c1ccc(CN2C(=O)NC3(CCCc4ccccc43)C2=O)o1,0
13171,CCN(CCc1ccc(C(C)(C)O)cn1)C(=O)c1ccccc1OC(F)(F)F,1
13172,CCCn1nc2cc(C(=O)NCc3ccccc3OC)ccc2c1OCC,0
13173,CCS(=O)(=O)N1CCN(c2c(Cl)cccc2[N+](=O)[O-])CC1,0
13174,Cc1nc(NC(=O)c2oc3ccccc3c2C)sc1C(=O)N(C)C,1
13175,COc1cccc(C(=O)Nc2nnc(-c3ccccc3)s2)c1OC,1
13176,CC(C)OCCCNCc1cccs1,0
13177,COc1ccc(-c2c(NC(=O)c3ccco3)oc3ccccc3c2=O)cc1OC,0
13178,COC(=O)c1nccnc1C(=O)N1C[C@H](Oc2nccn3c(C(F)F)cnc23)CC[C@H]1C,1
13179,Cc1ccc(C(=O)NCC(=O)OCC(=O)Nc2cc(C)c(C)cc2[N+](=O)[O-])cc1,0
13180,Cc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccccc3F)N2S(=O)(=O)c2ccccc2C)cc1,1
13181,O=C(NCC1CCCO1)c1ccc([N+](=O)[O-])s1,1
13182,COC(=O)c1ccc(Cn2c(O)c(N=NC(N)=S)c3ccccc32)o1,0
13183,CC1=CC(Br)=CC2N=C(C3CCCN3C(=O)c3nc(C)sc3-c3ccccc3)N=C12,1
13184,O=C(CSc1nnc(-c2ccco2)n1-c1ccccc1)N1CCN(C(=O)c2ccco2)CC1,0
13185,COc1ccc(C(C(=O)NC2CCCCC2)N(Cc2cccs2)C(=O)Cc2c[nH]c3ccccc23)cc1OC,0
13186,CC1CN(C2=Nc3cccc4cccc2c34)CC(C)O1,0
13187,COCCCn1c(=N)c(C(=O)NC2CCCCC2)cc2c(=O)n3ccccc3nc21,1
13188,CC(=O)N1c2ccc(S(=O)(=O)NCCC(=O)Nc3ccc(C)cn3)cc2CC1C,0
13189,CCOC(=O)CC1C(=O)NCCN1Cc1cccc(OC)c1,0
13190,Cc1c(Cl)cccc1-c1noc([C@@H]2CCN2C(=O)c2ccc(Cl)cc2-n2nccn2)n1,1
13191,Cc1cc(=O)oc(C)c1C(=O)NCCN(C)Cc1ccccc1,1
13192,O=C(N=NC1=C(O)c2cccc3cccc1c23)c1cccc(O)c1,1
13193,CCCN(CCC)CCNC(=O)C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1,1
13194,COc1cccc(OC)c1C1COC(=O)N1Cc1ccc(OC(F)(F)F)cc1,1
13195,C=C1C[C@@H](C2=NC3C=C(Cl)C(C(F)(F)F)=CC3=N2)N(C(=O)c2nc(C)ccc2-n2cccn2)C1,1
13196,COc1cccc(F)c1C1CC(C)C(=O)N1Cc1cnc2ccccc2c1,1
13197,Cc1cc(C)cc(Nc2cnn(C34CC5CC(CC(CC(=O)O)(C5)C3)C4)c(=O)c2Cl)c1,0
13198,CCOC(=O)C(CC)n1cnc2sc3c(c2c1=O)CCC3,0
13199,O=C(Nc1ccccc1F)C1CCN(C(=O)NC2CCCCC2)CC1,0
13200,CC(C)NS(=O)(=O)c1ccc(NC(=O)C2CC3C=CC2C3)cc1,0
13201,COc1cccc(OC)c1C1CC(C)C(=O)N1Cc1ccc(OC(F)F)nc1,1
13202,Cc1cc(C)nc(N2CC3CN(C(=O)c4sccc4-n4cccc4)CC3C2)n1,1
13203,Cc1cccc(CSCc2nnc(N)s2)c1,0
13204,CC(C)(C)Cc1nnc(NC(=O)c2cc(-c3ccccc3)nc3ccccc23)s1,0
13205,O=C(COC(=O)[C@@H]1CCCN1C(=O)c1cccs1)Nc1ccc(F)cc1[N+](=O)[O-],1
13206,CCN(CC(=O)Nc1ccc(OC)cc1)C(=O)c1cc2c(s1)CCCCC2,0
13207,CCCOc1ccc(CN(C(=O)c2cccc(OC)c2)C2CCS(=O)(=O)C2)cc1,0
13208,CCCCNC(=O)C(c1ccccc1)N1CCc2cc(OC)c(OC)cc2C1Cc1ccc(N(C)C)cc1,1
13209,COc1ccc(S(=O)(=O)N2CCCC2CNC(=O)C(=O)NCCc2ccccc2)cc1,1
13210,Cc1cc(NC(=O)c2oc3ccccc3c2C)ccc1-n1cnnn1,1
13211,CCn1nnc(NC(=O)c2ccc(C(C)(C)C)cc2)n1,0
13212,COc1ccc(C2c3[nH]c4ccccc4c3CCN2CCCn2cccn2)c(C)c1C,0
13213,O=C(N[C@H]1CCC[C@@H]1Nc1nc2cc(F)ccc2s1)c1ccccc1-n1nccn1,1
13214,Cc1cnc(C(=O)N2CCC[C@@H](Nc3nc4ccccc4o3)[C@@H]2C)c(-n2nccn2)c1,1
13215,CO[C@H]1CN(C(=O)c2c(-n3nccn3)ccc(C)c2F)C(C)(C2=NC3C(=N2)C=CC(Cl)=C3C)C1,1
13216,O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1ccco1,1
13217,CC(=O)c1cc(CN2CCC(N3CCC(C(=O)N4CCCC4)CC3)CC2)cs1,0
13218,COc1ccc(CN2C(=O)c3cccnc3C2=O)cc1S(=O)(=O)NCc1ccco1,0
13219,CCCC(C(=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1ccccc1,0
13220,Brc1cccc(-c2nnc(SCc3nc4ccccc4[nH]3)o2)c1,1
13221,COC(=O)C1(C(F)(F)F)C2C=CC(C2)N1S(=O)(=O)c1ccc(C)cc1,0
13222,Cc1ccc(S(=O)(=O)Nc2cc(C(C(=O)OC(C)C)C(=O)C(F)(F)F)c(O)c3ccccc23)c(C)c1,1
13223,O=C(COC(=O)c1cccnc1Cl)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1Cl,0
13224,Cc1cc(C)n(C(=O)Cn2nc(C)c(Cl)c2C)n1,0
13225,CCCCP(=O)(CCCC)Cc1ccccc1O,0
13226,Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)c1,1
13227,CCCc1cc(C(=O)NNC(=S)NCC2CCCO2)cs1,0
13228,CC1(Nc2cnc(C(F)(F)F)cn2)CCCC1NC(=O)c1ccccc1-n1nccn1,1
13229,O=C(c1ccc(Cl)cc1)C1CCCN(Cc2cccc3cnccc23)C1,0
13230,Nc1nnc(SCc2c(F)cccc2Cl)s1,0
13231,COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2nc(C)ccc2-n2nccn2)n1,1
13232,CC(=O)c1ccc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,0
13233,O=C1NC(=O)C(=NNc2cccc(C(=O)O)c2)C(=O)N1,1
13234,CC1=NC(=O)CC(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)=N1,1
13235,Cc1c(Cl)cccc1-c1noc([C@@H]2CCCN2C(=O)c2cccc(F)c2-n2cccn2)n1,1
13236,Cc1cccc(N2CC3CN(C(=O)c4ccccc4-c4cccs4)CC3C2)n1,1
13237,CCSC1(SCC)N=C(N)C2(C#N)C(c3ccc(F)cc3)C12C#N,0
13238,Cc1ccc(-c2ncccc2C)c(C(=O)N2C3CCC2C(COc2ncc(F)cn2)C3)n1,1
13239,Cc1ccc(-n2nccn2)c(C(=O)N2C(CF)C3CCC2C(Oc2ccc(C(F)(F)F)cn2)C3)n1,1
13240,Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CSc1nnc(NC2CC2)s1,0
13241,O=C(O)CN1C(=O)C(=O)N(Cc2ccc(C(F)(F)F)cc2)C1=O,0
13242,CC(C)n1cc(CN2CCC(C(=O)Nc3cccc(-c4cscn4)c3)CC2)cn1,0
13243,COc1ccnc(N2CC3CN(C(=O)c4c(C)ccc5ccccc45)CC3C2)n1,1
13244,COc1ccc(Cn2c(CCC(=O)Nc3ccc(CC#N)cc3)nc3cccnc32)cc1,0
13245,COc1ccc(NC(=S)NCCSc2ccc(Cl)cc2)c(OC)c1,0
13246,C#Cc1cc(N2CC[C@@H]3CCN(C(=O)c4ccccc4-n4nccn4)C[C@@H]32)ncc1F,1
13247,C[C@@]1(C2=NC3C=C(C(F)(F)F)C=CC3=N2)CCCN1C(=O)c1cc(C#N)ccc1-n1nccn1,1
13248,Cc1ccc(-c2nnc(N3CCOCC3)c3ccccc23)cc1S(=O)(=O)NCC1CCCO1,0
13249,COC(=O)c1ccc(NC(=S)N2CCC(C(N)=O)CC2)cc1,0
13250,CC(C)CN(C(=O)CN1CCOCC1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,0
13251,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)N3CCCCCC3)CC2)cc1,0
13252,Cc1nnc(N2CCCC(C(=O)NCc3ccc(OC(C)C)cc3)C2)c2nn(-c3ccccc3)c(C)c12,0
13253,Cc1cnc(C)c(N2CC3CN(C(=O)c4cc(F)ccc4-c4ncccn4)CC3C2)n1,1
13254,O=C(NC(=S)Nc1ccccc1N1CCCC1)c1ccc(F)cc1,0
13255,COCCCn1c(=N)c(C(=O)NCC2CCCO2)cc2c(=O)n3cccc(C)c3nc21,1
13256,O=C(OC1CCOC1=O)c1ccc(N2CCCC2)c([N+](=O)[O-])c1,0
13257,CCOc1ccccc1NC(=O)CSc1nc2cccnc2n1C,1
13258,Cc1ccc(-n2nccn2)c(C(=O)N2C[C@H](CCc3ccc(F)cn3)CC[C@H]2C)c1,1
13259,COc1ccccc1-c1sc(C)nc1C(=O)N1CC[C@H](C)[C@H]1C1=NC2C(Cl)=CC=CC2=N1,1
13260,Cn1c(=O)c(=O)n(C)c2cc(S(=O)(=O)CCC(=O)N3CCOCC3)ccc21,0
13261,O=C(NCCS(=O)(=O)N1CCN(Cc2ccccc2)CC1)c1ccc(F)cc1,0
13262,CCOC(=O)N1CCN(Cc2nc(-c3cccs3)no2)CC1,0
13263,CC(=O)OCC12COC3c4ccccc4OC(C)(CC1C)C3C2C,0
13264,CCOC(=O)C1CCN(C(=O)c2cc(S(=O)(=O)N3CCc4ccccc43)ccc2OC)CC1,0
13265,Cc1cccc(C(=O)N2C3CCC2C(Nc2ncc(Br)cn2)C3)c1-c1ncco1,1
13266,CCOc1ccc(NC(=O)c2c(NC(=O)CN3CCN(C)CC3)sc3c2CCC3)cc1,0
13267,Cc1ccc(C(=O)N2CCC[C@@]2(C)C2=NC3C(=N2)C=CC(F)=C3F)c(-n2nccn2)c1,1
13268,COc1cccc(OC)c1C1C2CC2C(=O)N1Cc1ccc(OC(F)(F)F)cc1,1
13269,COCCCNC(=O)c1cc(C)nc2ccc(F)cc12,0
13270,COc1cc(Cl)cc(OC)c1C1CCCC(=O)N1Cc1ccc(OC(F)(F)F)cc1,1
13271,CCOc1ccccc1-c1nc2c(=O)n(C)c(=O)n(C)c2[nH]1,0
13272,COc1cccc(OC)c1C1CCCC(=O)N1Cc1cccc(-c2nccs2)c1,1
13273,CN1CCN(C(=O)C2CCCN(S(=O)(=O)c3ccc(Br)cc3)C2)CC1,0
13274,O=C(NCCN1CCOCC1)c1cccc(S(=O)(=O)N2CCCCCC2)c1,0
13275,COc1cccc(CNC(=O)CCNS(=O)(=O)c2cccs2)c1,0
13276,Cc1noc(C)c1S(=O)(=O)N(CC(=O)NCc1ccc(Cl)cc1)c1ccc2c(c1)OCO2,1
13277,CN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)NCc2ccccn2)cc1,0
13278,COc1cccc(OC)c1C(=O)N[C@H]1CCC[C@H]1Nc1nc2ccccc2s1,1
13279,CNC(=O)c1ccc(-n2cccn2)nc1,0
13280,Cc1cc(C)nc(NC2CC3CCC2N3C(=O)c2ccccc2-n2nccn2)n1,1
13281,O=C(c1ccccc1-n1nccn1)N1CC2CC(Oc3ncc(Cl)cn3)C1C2,1
13282,CC(C)CC(C(=O)NC1CCCC1)N(Cc1cccs1)C(=O)c1snc(C(N)=O)c1N,0
13283,Nc1nc(OCc2ccccc2)c2[nH]cnc2n1,0
13284,Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@H]2c2noc(-c3cc(C)ccc3C)n2)c1,1
13285,Cc1cc(C)nc(SCC(=O)Nc2nccs2)n1,0
13286,Cc1nc(C(=O)N2CCCC2C2=NC3=C4OCCOC4=CCC3=N2)c(-c2cccc(Cl)c2)s1,1
13287,CC(=O)Nc1ccc2oc(-c3ccccc3Br)nc2c1,1
13288,COC(=O)CSc1snnc1-c1ccc(Cl)c(Cl)c1,0
13289,CC1CCN(c2ccc3c(c2)S(=O)(=O)c2cccc(C(=O)NC4CCCCC4)c2C3=O)CC1,0
13290,CCN(CC)CCNc1cc(C)nc2c1C(=O)C(=O)C=C2N1CCCCC1,1
13291,COc1cccc(OC)c1C1CC(C)C(=O)N1Cc1ccc2ccccc2n1,1
13292,Cc1ccc(OC2CC3CC2N(C(=O)c2cccc(F)c2-c2ncccn2)C3)nc1,1
13293,O=C(NCC1CCN(C(=O)c2ccc([N+](=O)[O-])cc2)CC1)c1ccc([N+](=O)[O-])cc1,1
13294,CCCOc1cccnc1C(=O)N1CC2CN(c3cnc4ccccc4n3)CC2C1,1
13295,CC(C)(C)c1ccc(C(=O)NCc2nnc(SCC(=O)N3CCCc4ccccc43)n2-c2ccccc2)cc1,0
13296,Cc1oc(N2CC3CN(C(=O)c4cccnc4-c4ccccc4)CC3C2)nc1C(C)(C)O,1
13297,COc1ccc(S(=O)(=O)n2ccnc2C)c(C)c1C,0
13298,Cc1ccc2nc3ccc(N4CCN(C)CC4)nn3c(=O)c2c1,1
13299,Cc1ccc(C(=O)N2CC3CC(Oc4ccccn4)C2C3)c(-n2nccn2)n1,1
13300,CCOC(=O)c1oc2ccc(S(=O)(=O)N3CCC(C)CC3)cc2c1C,0
13301,Cc1cc(C(=O)N2C[C@H](c3nc(C)c(C(C)(C)O)o3)CC[C@H]2C)c(-n2nccn2)s1,1
13302,CSC1=CC=CC2N=C([C@@H]3CCCN3C(=O)c3nc(C)sc3-c3cccc(C(F)(F)F)c3)N=C12,1
13303,c1ccc2c(c1)CCN2CCN1CCc2ccccc21,0
13304,C[C@@H]1CC[C@@H](c2cc(C(C)(C)O)sn2)CN1C(=O)c1ccccc1-n1nccn1,1
13305,Cc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccsc2-c2nccs2)C1,1
13306,COC(=O)c1ccccc1NC(=O)c1sc(=S)n(C)c1N,1
13307,CCn1nc(C)c2c1CCN(C(C(=O)NC)c1ccccc1)C2CCc1cccc(F)c1,1
13308,COc1ccc(OC)c(C2C(C(=O)Nc3ccc(F)cc3)=C(C)Nc3nc(CCCO)nn32)c1,0
13309,CCOC(=O)C1=C(COC(=O)c2cc(Br)c(Br)s2)NC(=O)NC1C,1
13310,COc1ccc(-c2cc(C)no2)cc1S(=O)(=O)N1CCOc2ccc(Cl)cc21,0
13311,Cc1cc(C)nc(N2CC3CN(C(=O)c4cccc(F)c4-c4ncccn4)CC3C2)n1,1
13312,Cc1nc(C(=O)N2CCC[C@H](C)[C@H]2CNc2ccc(C(F)(F)F)cn2)c(-c2ccc(F)cc2)s1,1
13313,COc1ccc2[nH]c(CN3CCC(n4nccc4NC(=O)C4CC4)CC3)c(C)c2c1,0
13314,CC1=CC2=NC([C@@H]3[C@@H](C)CCN3C(=O)c3nc(C)sc3-c3cccc(Cl)c3)=NC2C=C1Cl,1
13315,COCc1nnc(NC(=O)CS(=O)(=O)c2ccc(C)cc2)s1,0
13316,COc1ccc(NC(=O)c2ccc3[nH]c(C)c(C)c3c2)c(OC)c1,1
13317,Cc1ccc(-n2nccn2)c(C(=O)N2CCOC[C@@]2(C)Cc2cccc(-n3nccn3)c2)c1,1
13318,Cc1ccc(-n2nccn2)c(C(=O)N2CC(F)(F)C[C@@H](C)C2COc2ccc(C(F)(F)F)cn2)n1,1
13319,CN(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)CCc1nc(O)c2ccccc2n1,0
13320,Cc1nc2ccc(S(=O)(=O)N(C)CC(=O)N3CCc4ccccc4C3)cc2s1,0
13321,COc1ccc(OC[C@@]2(c3ccccc3)C[C@H]2C(=O)N2CCCc3ccccc32)cc1OC,1
13322,Cc1c(Cl)cccc1NC(=O)Cn1c(CCC(=O)O)ccc1-c1ccccc1,0
13323,O=C(Nc1ccccc1)C1CCN(C(=O)c2ccc(Br)cc2)CC1,0
13324,CC(OC(=O)c1ccccc1NCCO)C(=O)NCC(=O)Nc1ccc(F)c(F)c1F,0
13325,Cc1noc(C)c1S(=O)(=O)N1CCC(C(=O)O)CC1,0
13326,CCc1ccccc1NC(=O)c1cc(S(=O)(=O)N2CCc3ccccc32)cn1C,0
13327,O=C(c1ccccc1-c1ccccc1)N1CC2CN(c3nc4ccccc4o3)CC2C1,1
13328,NC(=O)C1(N2CCCCC2)CCN(c2nc(-c3ccccc3)cs2)CC1,0
13329,CCOC(=O)C1CCN(C(=O)COC(=O)CSc2ccc(C(N)=O)cc2[N+](=O)[O-])CC1,1
13330,O=C(c1ccc2c(c1)OCO2)C1CCCN(C(=O)C2CCOCC2)C1,0
13331,COc1ccc(-n2nccn2)c(C(=O)N2CC[C@H]3CN(c4cc(N(C)C)ccn4)[C@H]3C2)c1,1
13332,Cc1noc(-c2cccc(F)c2C(=O)N2C[C@H](Oc3nccc4c3C(=O)OC4(C)C)CC[C@H]2C)n1,1
13333,C[C@@H]1CC[C@@H](Oc2cc(OCF)ccn2)CN1C(=O)c1ccccc1-n1nccn1,1
13334,Cc1ccc(-n2c(SCC(=O)Nc3cc(S(=O)(=O)N4CCOCC4)ccc3Cl)nc3ccccc3c2=O)cc1,0
13335,COc1cc(C2NC(C(=O)O)Cc3c2[nH]c2ccccc32)cc(OC)c1OC,0
13336,CCCC(=O)Oc1ccccc1C1SCc2cc(C)c(C)cc2CS1,0
13337,COc1ccc(OC[C@@]2(c3ccccc3)C[C@H]2C(=O)Nc2ncc(C)s2)cc1OC,1
13338,O=[N+]([O-])c1ccc(N2CCN(Cc3ccccc3)CC2)s1,0
13339,COc1ccnc(OC)c1C1CCCC(=O)N1Cc1cccc(-c2nccs2)c1,1
13340,Cc1ccc(-n2nccn2)c(C(=O)N2CCCN(c3ccc4ccccc4c3)CC2)c1,1
13341,O=c1cc(N2CCCCC2)c(-c2ccccc2)nn1Cc1cccc(Cl)c1,0
13342,COc1cc(N2N=C(c3ccccc3)CC2c2ccccc2)c(C=O)cc1C=O,0
13343,NC(=O)[C@@H]1CCCNc2c(I)cc([N+](=O)[O-])cc2C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N1,1
13344,CC(C)C(=O)Nc1ccc2nn(-c3ccccc3)nc2c1,1
13345,Cn1c(-c2ccccc2)cnc1SCC(=O)N1CCCc2ccccc21,0
13346,CCN(CC)C(=O)Cn1cc(C(=O)C(=O)NCCCN2CCCCC2)c2ccccc21,0
13347,COc1ccc(-n2nc([N+](=O)[O-])c(NCCCN3CCCC3=O)[n+]2[O-])cc1,1
13348,CCOC(=O)N1CCN(c2nc3ccc(C(=O)c4ccccc4)cc3n3cnnc23)CC1,0
13349,CCN(CC)CCNC(=O)c1ccc(NC(=O)Cc2cccc3ccccc23)cc1,0
13350,COc1ccc2nc(COC(=O)c3ccco3)c(C(C)=O)[n+]([O-])c2c1,1
13351,C[C@@H]1CC[C@@H](Oc2ccnc3c(F)cccc23)CN1C(=O)c1ccccc1-c1cccnc1,1
13352,O=C(c1ccc(F)cc1)N1CCCCC(S(=O)(=O)c2ccccc2)C1=O,0
13353,Nc1ccc(N=Nc2ccc(N)cc2)cc1,0
13354,CCc1ccc(NC(=O)CCCn2nc(CC)n3c(cc4occc43)c2=O)cc1,0
13355,COc1cccc(OC)c1C1CCC(=O)N1Cc1ccc(F)cc1,1
13356,Cc1cc(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)nc(C(F)(F)F)n1,1
13357,COC1=CC2=NC([C@]3(C)CCCN3C(=O)c3cc(OC)c(OC)cc3-n3nccn3)=NC2C=C1OC,1
13358,Cc1cc(C(F)(F)F)nn1Cc1nnc(S)n1-c1cccc(Cl)c1,0
13359,CC(Cl)C(=O)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,1
13360,COc1cccc(OC)c1C1CCCC(=O)N1Cc1ccc(OC(F)F)cc1,1
13361,OCCN1CN=C(Nc2nc3ccccc3s2)NC1,0
13362,CCN(CCn1nc(C)c(C(C)(C)O)n1)C(=O)c1ccccc1CC(F)(F)F,1
13363,CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)COc2ccc(C#N)cc2)c1,0
13364,Cn1c(SCc2nc(-c3ccc(Cl)cc3)no2)nnc1-c1ccccc1,0
13365,COC(=O)C1=C(C)N(C)C(=O)NC1c1cc2c(cc1[N+](=O)[O-])OCO2,1
13366,Cc1cccc(OCC2CC3CCC2N3C(=O)c2ccc(C)nc2-n2ccnn2)n1,1
13367,COc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)CC2)c([N+](=O)[O-])c1,1
